id	name	reactome_class
59307	LAMTOR3	ReferenceGeneProduct
253431	LAMTOR4	ReferenceGeneProduct
67430	LAMTOR5	ReferenceGeneProduct
2396176	LAP1 binding-integrins	DefinedSet
2396408	LAP3-binding integrins	DefinedSet
1216532	lapatinib	ReferenceMolecule
416544	LARG and PDZ-RhoGEF	DefinedSet
177102	Large latent complex of TGFB1	Complex
6791037	Large latent complex of TGFB1	Complex
156756	lariat containing 5'-end cleaved mRNA	OtherEntity
77474	lariat containing 5'-end cleaved mRNA:CBC complex	Complex
154543	LARS	ReferenceGeneProduct
65424	LARS2	ReferenceGeneProduct
428153	LASS proteins	DefinedSet
58417	LAT	ReferenceGeneProduct
149573	LAT	ReferenceIsoform
240614	LAT2	ReferenceGeneProduct
2028571	LATS	DefinedSet
149927	LATS1	ReferenceGeneProduct
149930	LATS2	ReferenceGeneProduct
2028543	LATS:p-MOB	Complex
32319	lauroyl-CoA	ReferenceMolecule
58427	LBP	ReferenceGeneProduct
166013	LBP:bacterial LPS	Complex
69877	LBR	ReferenceGeneProduct
5682661	LC3 family precursors	CandidateSet
5683629	LC3 family	CandidateSet
5682694	LC3 family	CandidateSet
5205658	LC3	DefinedSet
5683596	LC3:CysO263-ATG3:ATG7 dimer	Complex
5682887	LC3:CysO572-ATG7:ATG7	Complex
5682867	LC3:CysO572-ATG7:ATG7:ATG3	Complex
5205670	LC3:K48polyUB Mitophagy Substrates:SQSTM1	Complex
5683631	LC3:PE	Complex
5682873	LC3:PE	Complex
58437	LCAT	ReferenceGeneProduct
264684	LCAT:discoidal HDL complex	Complex
266308	LCAT:spherical HDL complex	Complex
174780	long-chain fatty acid	ReferenceMolecule
2255350	long-chain fatty acid anion	ReferenceMolecule
33775	long-chain fatty acyl-CoA	ReferenceMolecule
879544	LCFAs	CandidateSet
6821584	LCFAs	CandidateSet
879559	LCFAs	CandidateSet
6821583	LCFAs	CandidateSet
35419	lithocholic acid	ReferenceMolecule
58457	LCK	ReferenceGeneProduct
389329	LCK, FYN	DefinedSet
389743	Lck/Csk	DefinedSet
235907	LCLAT1	ReferenceGeneProduct
149588	LCMT2	ReferenceGeneProduct
67164	LCN1	ReferenceGeneProduct
234939	LCN12	ReferenceGeneProduct
254982	LCN15	ReferenceGeneProduct
60159	LCN2	ReferenceGeneProduct
5229290	LCN2:2,5DHBA	Complex
5229238	LCN2:2,5DHBA:Fe3+	Complex
59715	LCN9	ReferenceGeneProduct
5229240	LCNs	CandidateSet
5229291	LCNs:lipids	Complex
58463	LCP2	ReferenceGeneProduct
189026	LCT dimer	Complex
5657991	LCT G1363S dimer	Complex
LCT G1363S_58683	LCT	ReferenceGeneProduct
5657985	LCT mutant dimers	DefinedSet
5657997	LCT R1587H dimer	Complex
LCT R1587H_58683	LCT	ReferenceGeneProduct
58683	LCT	ReferenceGeneProduct
6786708	long-chain 2,3-trans-enoyl CoA(4-)	ReferenceMolecule
184549	LDH tetramer	CandidateSet
58467	LDHA	ReferenceGeneProduct
6807601	LDHAL6A tetramer	Complex
149593	LDHAL6A	ReferenceGeneProduct
58473	LDHAL6B	ReferenceGeneProduct
70516	LDHB tetramer	Complex
58469	LDHB	ReferenceGeneProduct
6807528	LDHC tetramer	Complex
58471	LDHC	ReferenceGeneProduct
234988	LDHD	ReferenceGeneProduct
171156	LDL	Complex
2512797	LDL	Complex
171082	LDL	Complex
171044	LDL	Complex
171131	LDL	Complex
171112	LDL	Complex
266339	LDL:cholesterol ester complex	Complex
171108	LDL:LDLR complex	Complex
171056	LDL:LDLR complex	Complex
171100	LDL:LDLR complex	Complex
432119	LDL:LRP8	Complex
432133	LDL:p-LRP8	Complex
432132	LDL:p-LRP8:FGR	Complex
58475	LDLR	ReferenceGeneProduct
171097	LDLRAP1	ReferenceGeneProduct
2681687	Lecticans	DefinedSet
58487	LEF1	ReferenceGeneProduct
58525	LEFTY1	ReferenceGeneProduct
1181332	LEFTY1,2	DefinedSet
1181346	LEFTY1,2:NODAL Receptor	Complex
1181340	LEFTY1,2:NODAL	Complex
65945	LEFTY2	ReferenceGeneProduct
1678911	Legumain/Cathepsins	DefinedSet
235011	LEMD2	ReferenceGeneProduct
58981	LEMD3	ReferenceGeneProduct
432251	Lens fiber major intrinsic protein (AQP0) tetramer	Complex
235023	LEO1	ReferenceGeneProduct
5640203	ENSEMBL:ENSG00000174697 LEP	ReferenceDNASequence
60838	LEP	ReferenceGeneProduct
2586512	LEP:LEPR:JAK2	Complex
2586521	LEP:LEPR:p-JAK2	Complex
2586541	LEP:p-LEPR:p-JAK2	Complex
2671749	LEP:p-LEPR:p-JAK2:p-SHP2	Complex
2671874	LEP:p-LEPR:p-JAK2:p-STAT3	Complex
2671835	LEP:p-LEPR:p-JAK2:p-STAT5	Complex
2671848	LEP:p-LEPR:p-JAK2:SH2B1	Complex
2671846	LEP:p-LEPR:p-JAK2:SH2B1:IRS1,2	Complex
2671844	LEP:p-LEPR:p-JAK2:SH2B1:p-IRS1,2	Complex
2671758	LEP:p-LEPR:p-JAK2:SHP2	Complex
2672301	LEP:p-LEPR:p-JAK2:SOCS3	Complex
2671864	LEP:p-LEPR:p-JAK2:STAT3	Complex
2671867	LEP:p-LEPR:p-JAK2:STAT5	Complex
2586530	LEPR dimer	Complex
404134	LEPR	ReferenceIsoform
2586523	LEPR:JAK2	Complex
2586545	LEPR:p-JAK2	Complex
241412	P3H1	ReferenceGeneProduct
1980234	LEPRE1:PPIB:CRTAP	Complex
241419	P3H2	ReferenceGeneProduct
241422	P3H3	ReferenceGeneProduct
508182	Leu, Ile, Val	DefinedSet
508190	Leu, Ile, Val	DefinedSet
379757	Leu-tRNA(Leu)	GenomeEncodedEntity
379773	Leu-tRNA(Leu)	GenomeEncodedEntity
5316895	leucodopachrome	ReferenceMolecule
198200	LFA-1:ICAM 1-4	Complex
58523	LFNG	ReferenceGeneProduct
58493	LGALS3	ReferenceGeneProduct
58501	LGALS9	ReferenceGeneProduct
42379	lignoceric acid	ReferenceMolecule
5682767	LGI1 dimer	Complex
5682792	LGI1 dimer:ADAM11	Complex
94401	LGI1	ReferenceGeneProduct
94404	LGI2	ReferenceGeneProduct
5682820	LGI2:ADAM22,23	Complex
94406	LGI3	ReferenceGeneProduct
5682751	LGI3;ADAM22,23,synatxin1	Complex
94408	LGI4	ReferenceGeneProduct
5682788	LGI4:ADAM22,11,23	Complex
5498587	LGK974	ReferenceMolecule
58529	LGMN	ReferenceGeneProduct
4641170	LGR	DefinedSet
58533	LGR4	ReferenceGeneProduct
58535	LGR5	ReferenceGeneProduct
58537	LGR6	ReferenceGeneProduct
391367	LH receptor:LH	Complex
LHB_58715	LHB	ReferenceGeneProduct
58717	LHCGR	ReferenceGeneProduct
235070	LHPP	ReferenceGeneProduct
6788915	LHPP:Mg2+ dimer	Complex
6788917	LHPP:Mg2+	Complex
425811	lithium(1+)	ReferenceMolecule
58561	LIAS	ReferenceGeneProduct
6793623	LIAS:2(4Fe-4S)	Complex
58567	LIF	ReferenceGeneProduct
6783569	LIF,OSM receptor complex:gp130	Complex
6783699	LIF,OSM,CTF1 receptor complex	DefinedSet
6783635	LIF:LIFR:JAKs	Complex
58565	LIFR	ReferenceGeneProduct
6783627	LIFR:JAKs,OSMR:JAKs	DefinedSet
53788	LIG1	ReferenceGeneProduct
5690475	LIG1,LIG3:XRCC1	DefinedSet
110348	LIG1:APEX1	Complex
5651810	LIG1:APEX1:PCNA:POLD,POLE:RPA:RFC:dsDNA	Complex
5651808	LIG1:APEX1:PCNA:POLD,POLE:RPA:RFC:SSB:(3'poly-dNMP)-dsDNA	Complex
5651790	LIG1:POLB:dsDNA	Complex
5651769	LIG1:POLB:SSB(3'poly-dNMP)-dsDNA	Complex
53790	LIG3	ReferenceGeneProduct
110338	LIG3:XRCC1	Complex
110343	LIG3:XRCC1:POLB:dsDNA	Complex
110341	LIG3:XRCC1:POLB:SSB-dsDNA	Complex
110339	LIG3:XRCC1:POLB:SSB-gap-dsDNA	Complex
53792	LIG4	ReferenceGeneProduct
198915	Ligand interacting with NKG2D	Complex
451479	Ligand recognized by chicken TLR15	OtherEntity
1063702	Ligand recognized by chicken TLR15	OtherEntity
517843	Ligand recognized by chicken TLR2-1 : TLR1-2 heterodimer	DefinedSet
517854	Ligand recognized by chicken TLR2-1 : TLR1-2 heterodimer	DefinedSet
168948	Ligand recognized by TLR10	OtherEntity
1225856	Ligand responsive p-6Y-EGFR mutants:p-Y349,350-SHC1:GRB2:SOS1	Complex
203159	Ligand to TREM-1 on the platelet membrane	OtherEntity
201828	Ligand Trap	DefinedSet
201806	Ligand Trap:BMP2	Complex
1963571	Ligand-Activated EGFR/ERBB3/ERBB4	DefinedSet
1500849	Ligand-responsive EGFR mutants dimer	Complex
1182967	Ligand-responsive EGFR mutants resistant to non-covalent TKIs	CandidateSet
1220581	Ligand-responsive EGFR mutants resistant to non-covalent TKIs:HSP90:CDC37	Complex
1176052	Ligand-responsive EGFR mutants sensitive to non-covalent TKIs	CandidateSet
1220583	Ligand-responsive EGFR mutants sensitive to non-covalent TKIs:HSP90:CDC37	Complex
1182966	Ligand-responsive EGFR mutants	DefinedSet
1218825	Ligand-responsive EGFR mutants:HSP90:CDC37	DefinedSet
1181062	Ligand-responsive p-6Y-EGFR mutant dimers	DefinedSet
1182982	Ligand-responsive p-6Y-EGFR mutants resistant to non-covalent TKIs	CandidateSet
1809168	Ligand-responsive p-6Y-EGFR mutants resistant to non-covalent TKIs:HSP90:CDC37	Complex
1182977	Ligand-responsive p-6Y-EGFR mutants sensitive to non-covalent TKIs	CandidateSet
1809170	Ligand-responsive p-6Y-EGFR mutants sensitive to non-covalent TKIs:HSP90:CDC37	Complex
1225855	Ligand-responsive p-6Y-EGFR mutants:CBL	Complex
1226013	Ligand-responsive p-6Y-EGFR mutants:GRB2:GAB1:PI3K	Complex
1226015	Ligand-responsive p-6Y-EGFR mutants:GRB2:GAB1:PIK3R1	Complex
1225859	Ligand-responsive p-6Y-EGFR mutants:GRB2:SOS1	Complex
1220650	Ligand-responsive p-6Y-EGFR mutants:HSP90:CDC37	DefinedSet
1225854	Ligand-responsive p-6Y-EGFR mutants:p-Y349,350-SHC1	Complex
1225857	Ligand-responsive p-6Y-EGFR mutants:p-Y371-CBL	Complex
1247846	Ligand-responsive p-6Y-EGFR mutants:p-Y472,771,783,1254-PLCG1	Complex
1247845	Ligand-responsive p-6Y-EGFR mutants:PLCG1	Complex
1225858	Ligand-responsive p-6Y-EGFR mutants:SHC1	Complex
751003	Ligand:GPCR complexes that activate G12/13	DefinedSet
751015	Ligand:GPCR complexes that activate G12/13:Heterotrimeric G-protein G12/13 (active).	Complex
750994	Ligand:GPCR complexes that activate G12/13:Heterotrimeric G-protein G12/13 (inactive).	Complex
380091	Ligand:GPCR complexes that activate Gi	DefinedSet
749445	Ligand:GPCR complexes that activate Gi:Heterotrimeric G-protein Gi (active)	Complex
749455	Ligand:GPCR complexes that activate Gi:Heterotrimeric G-protein Gi (inactive)	Complex
380110	Ligand:GPCR complexes that activate Gq/11	DefinedSet
749447	Ligand:GPCR complexes that activate Gq/11:Heterotrimeric G-protein Gq (active)	Complex
749451	Ligand:GPCR complexes that activate Gq/11:Heterotrimeric G-protein Gq (inactive)	Complex
391181	Ligand:GPCR complexes that activate Gs	DefinedSet
744885	Ligand:GPCR complexes that activate Gs:Heterotrimeric G-protein Gs (inactive)	Complex
392855	Ligand:GPCR complexes that activate Gz	DefinedSet
751030	Ligand:GPCR complexes that activate Gz:Heterotrimeric G-protein Gz (active)	Complex
749450	Ligand:GPCR complexes that activate Gz:Heterotrimeric G-protein Gz (inactive)	Complex
2247490	Ligands of CD36	DefinedSet
2187232	Ligands of CD36	DefinedSet
2203469	Ligands of COLEC11	DefinedSet
2981036	Ligands of COLEC12	DefinedSet
2187235	Ligands of COLEC12	DefinedSet
400427	Ligands of FFAR1 (GPR40)	DefinedSet
1998756	Ligands of FFAR1 (GPR40)	DefinedSet
791498	Ligands of GPCRs that activate G12/13	DefinedSet
6887054	Ligands of GPCRs that activate G12/13	DefinedSet
790906	Ligands of GPCRs that activate Gi	DefinedSet
791492	Ligands of GPCRs that activate Gq/11	DefinedSet
790205	Ligands of GPCRs that activate Gs	DefinedSet
791495	Ligands of GPCRs that activate Gz	DefinedSet
400529	Ligands of GPR119	DefinedSet
2239518	Ligands of MARCO	DefinedSet
2173758	Ligands of MARCO	DefinedSet
2507844	Ligands of MSR1	DefinedSet
2173760	Ligands of MSR1	DefinedSet
400149	Ligands of PPARA	DefinedSet
381235	Ligands of PPARG	DefinedSet
556765	Ligands of Pparg	DefinedSet
2507828	Ligands of SCARA5	DefinedSet
2187242	Ligands of SCARA5	DefinedSet
2197637	Ligands of SCARB1	DefinedSet
352139	ligands of SLC16A10	DefinedSet
352161	ligands of SLC16A10	DefinedSet
179739	ligands of SLC28A1	DefinedSet
179738	ligands of SLC28A1	DefinedSet
179741	ligands of SLC28A2	DefinedSet
179740	ligands of SLC28A2	DefinedSet
179743	ligands of SLC28A3	DefinedSet
179737	ligands of SLC28A3	DefinedSet
179746	ligands of SLC29A1	DefinedSet
179745	ligands of SLC29A1	DefinedSet
179742	ligands of SLC29A2	DefinedSet
179747	ligands of SLC29A2	DefinedSet
727737	ligands of SLC29A4	DefinedSet
727774	ligands of SLC29A4	DefinedSet
375411	ligands of SLC36A1	DefinedSet
375400	ligands of SLC36A1	DefinedSet
352105	ligands of SLC38A1	DefinedSet
352123	ligands of SLC38A1	DefinedSet
352088	ligands of SLC38A2	DefinedSet
352091	ligands of SLC38A2	DefinedSet
352169	ligands of SLC38A3	DefinedSet
352186	ligands of SLC38A3	DefinedSet
352135	ligands of SLC38A4	DefinedSet
352128	ligands of SLC38A4	DefinedSet
352175	ligands of SLC38A5	DefinedSet
352178	ligands of SLC38A5	DefinedSet
352114	ligands of SLC43A1 and SLC43A2	DefinedSet
352101	ligands of SLC43A1 and SLC43A2	DefinedSet
351982	ligands of SLC6A12 (BGT-1)	DefinedSet
352007	ligands of SLC6A12 (BGT-1)	DefinedSet
352048	ligands of SLC6A15	DefinedSet
352051	ligands of SLC6A15	DefinedSet
352019	ligands of SLC6A6	DefinedSet
352024	ligands of SLC6A6	DefinedSet
376196	ligands of SLC7A10	DefinedSet
376201	ligands of SLC7A10	DefinedSet
352227	ligands of SLC7A5	DefinedSet
352229	ligands of SLC7A5	DefinedSet
352190	ligands of SLC7A8	DefinedSet
352193	ligands of SLC7A8	DefinedSet
2247492	Ligands of STAB1	DefinedSet
2197767	Ligands of STAB1	DefinedSet
2247497	Ligands of STAB2	DefinedSet
2197765	Ligands of STAB2	DefinedSet
1216505	Ligands recognized by TLR7 and TLR8	DefinedSet
188130	Ligands recognized by TLR7 and TLR8	DefinedSet
75914	Ligatable DNA DSB ends	OtherEntity
176395	ligated C-strand Okazaki fragment	OtherEntity
72157	Ligated exon containing complex	Complex
69172	ligated okazaki fragment	OtherEntity
419811	Light-sensing opsins	CandidateSet
198894	LILR set	CandidateSet
199591	LILR-binding HLA Class I	CandidateSet
199592	LILR-interacting MHC Class I molecules	Complex
401792	LILRA1	ReferenceGeneProduct
94449	LILRA2	ReferenceGeneProduct
94450	LILRA3	ReferenceGeneProduct
94451	LILRA4	ReferenceGeneProduct
235197	LILRA5	ReferenceGeneProduct
235201	LILRA6	ReferenceGeneProduct
94453	LILRB1	ReferenceGeneProduct
94454	LILRB2	ReferenceGeneProduct
94455	LILRB3	ReferenceGeneProduct
94456	LILRB4	ReferenceGeneProduct
94457	LILRB5	ReferenceGeneProduct
419708	LIM Kinases	CandidateSet
453336	limit dextrin-glycogenin dimer	DefinedSet
453345	limit dextrin-glycogenin-1 dimer	Complex
limit dextrin-glycogenin-1_55746	GYG1	ReferenceGeneProduct
453330	limit dextrin-glycogenin-2 dimer	Complex
limit dextrin-glycogenin-2_56094	GYG2	ReferenceGeneProduct
189011	limit dextrin	ReferenceMolecule
58571	LIMK1	ReferenceGeneProduct
58573	LIMK2	ReferenceGeneProduct
3296388	limonin	ReferenceMolecule
61744	LIMS1	ReferenceGeneProduct
235125	LIMS2	ReferenceGeneProduct
500373	LIN28:POU5F1 mRNA	Complex
235312	LIN28A	ReferenceGeneProduct
235134	LIN37	ReferenceGeneProduct
235140	LIN52	ReferenceGeneProduct
385452	LIN54	ReferenceGeneProduct
5336456	LIN7:CASK:APBA1	Complex
235143	LIN7A	ReferenceGeneProduct
5336428	LIN7A,B,C	DefinedSet
235148	LIN7B	ReferenceGeneProduct
235152	LIN7C	ReferenceGeneProduct
235155	LIN9	ReferenceGeneProduct
400157	linoleic acid	ReferenceMolecule
412755	LINGO1	ReferenceGeneProduct
2090046	beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl-yl group	ReferenceMolecule
2859062	linoleoyl group	ReferenceMolecule
2213183	lip10 trimer	Complex
2213190	lip22 trimer	Complex
30629	lipoic acid	ReferenceMolecule
114811	lipoamide	ReferenceMolecule
6785190	LIPC dimer	Complex
6785179	LIPC dimer	Complex
6785208	LIPC dimer:heparin	Complex
6785173	LIPC dimer:LMF1,2	Complex
58587	LIPC	ReferenceGeneProduct
58593	LIPE	ReferenceGeneProduct
58585	LIPF	ReferenceGeneProduct
6789313	LIPG dimer	Complex
58583	LIPG	ReferenceGeneProduct
235176	LIPH	ReferenceGeneProduct
6792447	LIPH, I	DefinedSet
235181	LIPI	ReferenceGeneProduct
1973965	lipid II	ReferenceMolecule
167540	Lipid Raft	OtherEntity
195764	Lipid Raft	OtherEntity
195731	Lipid Raft	OtherEntity
1222348	Lipid-OH	OtherEntity
1222300	Lipid-OOH	OtherEntity
1163857	lipid	ReferenceMolecule
235183	LIPJ	ReferenceGeneProduct
235184	LIPK	ReferenceGeneProduct
235187	LIPM	ReferenceGeneProduct
235189	LIPN	ReferenceGeneProduct
69995	lipo-aKGDH E2	Complex
69996	lipo-aKGDH	Complex
70019	lipo-BCKDH	Complex
69971	lipo-K-132,K259-DLAT trimer	Complex
lipo-K-DHTKD1_226982	DHTKD1	ReferenceGeneProduct
Lipo-K110-DLST_60870	DLST	ReferenceGeneProduct
lipo-K132,K259-DLAT_60872	DLAT	ReferenceGeneProduct
lipo-K44-DBT_60856	DBT	ReferenceGeneProduct
70070	lipo-PDH	Complex
2173612	lipoteichoic acid	ReferenceMolecule
lipoyl-K107-GCSH_55510	GCSH	ReferenceGeneProduct
6792580	lipoylated DHs	DefinedSet
6789317	LIPs	CandidateSet
58581	LIPT1	ReferenceGeneProduct
355764	LIPT2	ReferenceGeneProduct
2022181	lisinopril	ReferenceMolecule
176676	lithocholic acid sulfate	ReferenceMolecule
380967	LKB1:STRAD:MO25	Complex
5694343	LMAN family receptors	CandidateSet
5694268	LMAN family receptors	CandidateSet
5694238	LMAN family receptors	CandidateSet
5694267	LMAN receptor:glycosylated cargo	Complex
5694248	LMAN receptor:glycosylated cargo	Complex
5694322	LMAN1 hexamer	Complex
5694254	LMAN1 hexamer	Complex
5694239	LMAN1 hexamer	Complex
54418	LMAN1	ReferenceGeneProduct
1017219	LMAN1:MCFD2	Complex
5694243	LMAN1:MCFD2:glycosylated FV, FVIII precursor	Complex
5694255	LMAN1:MCFD2:glycosylated FV, FVIII precursor	Complex
5694271	LMAN1:MCFD2:glycosylated FV, FVIII precursor	Complex
54446	LMAN1L	ReferenceGeneProduct
67238	LMAN2	ReferenceGeneProduct
104716	LMAN2L	ReferenceGeneProduct
LMBRD1 L352fs*19_235239	LMBRD1	ReferenceGeneProduct
235239	LMBRD1	ReferenceGeneProduct
58627	LMCD1	ReferenceGeneProduct
5683868	LMCD1:GATA6	Complex
235272	LMF1	ReferenceGeneProduct
6785148	LMF1,2	CandidateSet
235279	LMF2	ReferenceGeneProduct
5642235	ENSEMBL:ENSG00000160789 LMNA	ReferenceDNASequence
402286	LMNA	ReferenceGeneProduct
58401	LMNB1	ReferenceGeneProduct
58629	LMOD1	ReferenceGeneProduct
1562562	LNK:p-7Y-KIT:sSCF dimer:p-7Y-KIT	Complex
58435	LNPEP	ReferenceGeneProduct
32167	lanosterol	ReferenceMolecule
976963	Localized amyloid fibril main peptide chains	DefinedSet
977181	Localized amyloid fibril monomers	DefinedSet
622416	Long prodomain caspases	CandidateSet
235466	LONP2	ReferenceGeneProduct
40425	omeprazole	ReferenceMolecule
58855	LOX	ReferenceGeneProduct
58661	LOXL1	ReferenceGeneProduct
58663	LOXL2	ReferenceGeneProduct
58665	LOXL3	ReferenceGeneProduct
58667	LOXL4	ReferenceGeneProduct
176866	Lp(a)	Complex
50156	LPA	ReferenceGeneProduct
417905	1-octadec-9-enoylglycero-3-phosphate	ReferenceMolecule
5696037	LPA,PA	DefinedSet
419369	LPA-binding EDG receptors	DefinedSet
419353	LPA-binding EDG receptors: LPA	Complex
39963	loperamide	ReferenceMolecule
54152	LPAR1	ReferenceGeneProduct
54156	LPAR2	ReferenceGeneProduct
54158	LPAR3	ReferenceGeneProduct
61152	LPAR4	ReferenceGeneProduct
91527	LPAR5	ReferenceGeneProduct
61148	LPAR6	ReferenceGeneProduct
5694471	lysophosphatidylcholine 14:0	ReferenceMolecule
1524029	LPCAT	DefinedSet
241995	LPCAT1	ReferenceGeneProduct
242000	LPCAT2	ReferenceGeneProduct
236787	LPCAT3	ReferenceGeneProduct
243157	LPCAT4	ReferenceGeneProduct
1524035	LPEAT	DefinedSet
1524026	LPGAT	DefinedSet
67536	LPGAT1	ReferenceGeneProduct
1500636	LPIN	DefinedSet
4419925	LPIN	CandidateSet
58685	LPIN1	ReferenceGeneProduct
549151	LPIN1,2,3	CandidateSet
1500637	LPIN1:Mg2+	Complex
58687	LPIN2	ReferenceGeneProduct
1500641	LPIN2:Mg2+	Complex
58689	LPIN3	ReferenceGeneProduct
1500638	LPIN3:Mg2+	Complex
174592	LPL dimer	Complex
5640182	ENSEMBL:ENSG00000175445 LPL	ReferenceDNASequence
58589	LPL	ReferenceGeneProduct
2023030	lipopolysaccharide	ReferenceMolecule
166043	LPS:CD14	DefinedSet
2559438	LPS:CD14:CR3	Complex
166034	LPS:GPI-anchored CD14	Complex
166026	LPS:secreted CD14	Complex
1524037	LPSAT	DefinedSet
LRAT S175R_74826	LRAT	ReferenceGeneProduct
74826	LRAT	ReferenceGeneProduct
149710	LRIG1	ReferenceGeneProduct
58709	LRP1	ReferenceGeneProduct
149811	LRP10	ReferenceGeneProduct
65146	LRP12	ReferenceGeneProduct
2230986	LRP1:Hemopexin:heme	Complex
2168892	LRP1:Hemopexin:heme	Complex
58711	LRP2	ReferenceGeneProduct
149843	LRP4	ReferenceGeneProduct
2467599	LRP4:MUSK	Complex
LRP5 del666-809_149847	LRP5	ReferenceGeneProduct
149847	LRP5	ReferenceGeneProduct
5368501	LRP5/6	CandidateSet
201719	LRP5/6	CandidateSet
149849	LRP6	ReferenceGeneProduct
149851	LRP8	ReferenceGeneProduct
58701	LRPPRC	ReferenceGeneProduct
2424258	LRPs	CandidateSet
3134884	LRR FLII-interacting protein 1 dimer	Complex
94512	LRR1	ReferenceGeneProduct
235545	LRRC16A	ReferenceGeneProduct
994154	LRRC16A:F-actin capping protein	Complex
416270	LRRC41	ReferenceGeneProduct
235739	LRRFIP1	ReferenceGeneProduct
1604541	LRRFIP1-FGFR1 fusion mutant dimer	Complex
LRRFIP1-FGFR1 fusion_235739	LRRFIP1	ReferenceGeneProduct
LRRFIP1-p-2Y-FGFR1 fusion_235739	LRRFIP1	ReferenceGeneProduct
1839005	LRRFIP1-p-FGFR1 fusion mutant dimer	Complex
235779	LRSAM1	ReferenceGeneProduct
72274	LSM1	ReferenceGeneProduct
430001	Lsm1-7 Complex	Complex
72283	LSM10	ReferenceGeneProduct
94627	LSM11	ReferenceGeneProduct
71893	LSM2	ReferenceGeneProduct
6806791	LSM2-8 complex	Complex
72211	LSM3	ReferenceGeneProduct
72277	LSM4	ReferenceGeneProduct
72278	LSM5	ReferenceGeneProduct
72279	LSM6	ReferenceGeneProduct
72280	LSM7	ReferenceGeneProduct
72281	LSM8	ReferenceGeneProduct
2393963	ENSEMBL:ENSG00000160285 LSS	ReferenceDNASequence
54444	LSS	ReferenceGeneProduct
5675767	LTA trimer	Complex
5675769	LTA trimer:TNFRSF1A,1B,14	Complex
66223	LTA	ReferenceGeneProduct
5668760	LTA1B2	Complex
5668762	LTA2B1	Complex
30943	leukotriene A4	ReferenceMolecule
58605	LTA4H	ReferenceGeneProduct
266038	LTA4H:Zn2+	Complex
66225	LTB	ReferenceGeneProduct
416401	LTB4 receptors	DefinedSet
416435	LTB4 receptors:LTB4	Complex
32833	leukotriene B4	ReferenceMolecule
58385	LTB4R	ReferenceGeneProduct
58387	LTB4R2	ReferenceGeneProduct
58745	LTBP1	ReferenceGeneProduct
2395372	LTBP1, LTBP3	DefinedSet
2395250	LTBP1, LTBP3:TGF betas:LAPs	Complex
149913	LTBP2	ReferenceGeneProduct
149916	LTBP3	ReferenceGeneProduct
235844	LTBP4	ReferenceGeneProduct
2395326	LTBP4:TGF-beta-1:LAP1	Complex
2396175	LTBPs	CandidateSet
2396177	LTBPs:Fibrillin-1	Complex
66243	LTBR	ReferenceGeneProduct
5668802	LTBR:lymphotoxin,TNFSF14 trimer	Complex
32835	leukotriene C4	ReferenceMolecule
2142729	LTC4S trimer	Complex
58433	LTC4S	ReferenceGeneProduct
5577115	LTCC heteropentamer (closed)	Complex
5577111	LTCC heteropentamer (open)	Complex
38071	leukotriene D4	ReferenceMolecule
38073	leukotriene E4	ReferenceMolecule
66401	LTF	ReferenceGeneProduct
31383	5alpha-cholest-7-en-3beta-ol	ReferenceMolecule
68016	LTN1	ReferenceGeneProduct
5357865	LUBAC	Complex
5661506	LUBAC:OTULIN	Complex
58749	LUM	ReferenceGeneProduct
LUM_58749	LUM	ReferenceGeneProduct
4086102	LUM:Integrin alpha2beta1	Complex
38573	lipoxin A4	ReferenceMolecule
2161856	LXA4/B4	DefinedSet
38575	lipoxin B4	ReferenceMolecule
2399797	LY294002	ReferenceMolecule
59089	LY86	ReferenceGeneProduct
59097	LY96	ReferenceGeneProduct
200284	Lymphoid-expressed Fc-gamma receptors	DefinedSet
5676543	lymphotoxin (LA)	DefinedSet
5668763	lymphotoxin,TNFSF14 trimer	DefinedSet
58853	LYN	ReferenceGeneProduct
203650	LYPLA1	ReferenceGeneProduct
145323	LYRM4	ReferenceGeneProduct
379736	Lys-tRNA(Lys)	GenomeEncodedEntity
379795	Lys-tRNA(Lys)	GenomeEncodedEntity
Lysino-5-ketonorlysyl 3,4-Hyp 5-Hyl collagen alpha-1(I) chain_51126	COL1A1	ReferenceGeneProduct
Lysino-5-ketonorlysyl 3,4-Hyp 5-Hyl collagen alpha-2(I) chain_51158	COL1A2	ReferenceGeneProduct
